Supplementary_Table5: Detection results of random mutation data(ART-Random) ,,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
397,sample_429,0,0,0,0.064193246,2.368296989,-0.074787838,0
398,sample_430,0,1,0,0.052047167,3.085040848,-0.164727101,0
399,sample_431,0,1,0,-0.051738954,5.351039095,-0.279928258,18
400,sample_432,0,1,0,-0.071322696,5.326018555,-0.244733129,18
401,sample_433,0,0,0,0.081934276,2.072728402,-0.106420871,0
402,sample_434,0,0,0,0.064432139,2.916043701,-0.134670954,0
403,sample_435,0,0,0,0.030387074,2.85983273,-0.097018986,0
404,sample_436,0,0,0,0.030387074,2.881246433,-0.064745871,0
405,sample_437,0,1,0,-0.153598546,7.177409925,-0.314335063,18
406,sample_438,0,1,0,-0.160188932,7.244769889,-0.219583206,18
407,sample_439,0,0,0,0.065059129,1.789547366,-0.050581669,0
408,sample_440,0,0,0,0.113122812,1.616241227,-0.014178961,0
409,sample_441,0,1,0,0.034820645,3.441781564,-0.090812982,18
410,sample_442,0,1,0,0.044286776,3.445006657,-0.064889694,18
411,sample_444,0,0,0,0.063500409,2.546454681,-0.120405982,0
412,sample_445,0,0,0,0.07951043,2.560480754,-0.066383999,0
413,sample_446,0,0,0,0.034942676,2.209389808,-0.071886118,0
414,sample_447,0,0,0,0.063504356,2.400923585,-0.046578437,0
415,sample_448,0,0,0,0.082999455,1.90085803,-0.075624244,0
416,sample_449,0,0,0,0.089263205,1.859890037,-0.053230006,0
417,sample_450,0,0,0,0.074958304,2.264114733,-0.082246907,0
418,sample_451,0,0,0,0.056884958,2.040941715,-0.077875292,0
419,sample_452,0,0,0,0.07145851,2.068870861,-0.032976415,0
420,sample_453,0,1,0,-0.036304118,4.04515022,-0.110290029,18
421,sample_454,0,0,0,0.11156595,1.860999739,-0.013237366,0
422,sample_455,0,1,0,-0.007304138,4.004394236,-0.087953905,18
423,sample_456,0,1,0,-0.006239444,5.36129066,-0.212439071,18
424,sample_457,0,1,0,-0.040193541,5.316670858,-0.177569949,18
425,sample_458,0,0,0,0.102687036,1.63319453,-0.047295619,0
426,sample_459,0,0,0,0.048043398,2.044469564,-0.07745243,0
427,sample_460,0,1,0,-0.112471454,6.959543076,-0.278041846,18
428,sample_461,0,1,0,-0.189143745,7.024848339,-0.238672584,18
429,sample_462,0,1,0,-0.125250169,7.050970444,-0.278041846,18
430,sample_463,0,0,0,0.024656696,2.710006265,-0.067840271,0
431,sample_464,0,1,0,0.018358574,3.753066815,-0.09003019,18
432,sample_465,0,1,0,0.011685961,3.660996276,-0.134571001,18
433,sample_466,0,1,0,-0.114066342,7.074323339,-0.293044455,18
434,sample_467,0,1,0,-0.13335207,7.034899671,-0.286442636,18
435,sample_468,0,1,0,-0.086138921,6.547027932,-0.254979634,18
436,sample_469,0,1,0,-0.12734504,6.348478522,-0.267070085,18
437,sample_470,0,1,0,-0.097912098,6.420678307,-0.303341438,18
438,sample_471,0,0,0,0.046100181,2.857156017,-0.110466117,0
439,sample_472,0,0,0,0.092175496,1.834981962,-0.03490015,0
440,sample_473,0,0,0,0.03679255,2.444709838,-0.033516958,0
441,sample_474,0,0,0,0.054250951,2.444709838,-0.026793626,0
442,sample_475,0,0,0,0.114413558,1.811733761,-0.028619948,0
443,sample_476,0,1,0,-0.061601078,4.811310062,-0.155459566,18
444,sample_477,0,0,0,0.099419325,1.711741659,-0.021350729,0
445,sample_478,0,1,0,-0.018191442,4.220353251,-0.182868062,18
446,sample_479,0,1,0,-0.029831948,4.363125596,-0.162944388,18
447,sample_480,0,0,0,0.049719108,2.615454783,-0.09967381,0
448,sample_484,0,1,0,0.023577484,3.044104492,-0.060852578,0
449,sample_486,0,0,0,0.103636923,2.20255037,-0.059579201,0
450,sample_487,0,0,0,0.071123646,2.149412498,-0.079043139,0
451,sample_488,0,1,0,-0.035090441,4.708764646,-0.185503763,18
452,sample_489,0,1,0,-0.012807489,3.303082655,-0.109601362,18
453,sample_490,0,1,0,0.046883162,3.293931234,-0.1065364,18
454,sample_491,0,0,0,0.024211965,2.443594387,-0.071256208,0
455,sample_492,0,0,0,0.053221102,2.028860138,-0.055938584,0
456,sample_493,0,0,0,0.072306032,2.685001416,-0.099740361,0
457,sample_494,0,0,0,0.097376174,2.465571568,-0.056675233,0
458,sample_495,0,0,0,0.084144519,2.476841567,-0.063469349,0
459,sample_496,0,0,0,0.050692938,2.787929417,-0.135583122,0
460,sample_497,0,1,0,0.028807813,3.588711223,-0.106709085,18
461,sample_498,0,1,0,-0.026158415,3.558968514,-0.056902461,18
462,sample_499,0,0,0,0.076780996,2.092619449,-0.061291761,0
463,sample_500,0,1,0,-0.085481875,6.339761919,-0.124119091,18
464,sample_501,0,1,0,-0.085481875,6.263683519,-0.312278457,18
465,sample_502,0,0,0,0.117289661,1.678146221,-0.04253839,0
466,sample_503,0,0,0,0.066838216,2.226767,-0.013450854,0
467,sample_504,0,1,0,-0.047755138,5.461476135,-0.149974894,18
468,sample_505,0,1,0,0.040785604,5.370979143,-0.225747242,18
469,sample_506,0,0,0,0.064163134,2.256439422,-0.070400978,0
470,sample_507,0,1,0,0.030656138,3.087745855,-0.084675916,0
471,sample_508,0,1,0,0.047461843,3.119237051,-0.081799483,0
472,sample_509,0,0,0,0.106022396,1.662019146,-0.081120643,0
473,sample_510,0,0,0,0.102479903,2.536316957,-0.07792489,0
474,sample_511,0,0,0,0.089897898,2.014094423,-0.063216102,0
475,sample_512,0,0,0,0.06194308,2.069826357,-0.05539272,0
476,sample_513,0,0,0,0.103094005,2.052619941,-0.036183676,0
477,sample_514,0,1,0,-0.06247673,4.940367441,-0.214306837,18
478,sample_515,0,1,0,-0.02276098,3.759747466,-0.142426675,18
479,sample_516,0,0,0,0.097338017,1.7462869,-0.053630974,0
480,sample_517,0,1,0,-0.087892373,4.86198223,-0.132017174,18
481,sample_518,0,1,0,-0.048439705,4.839579814,-0.177034811,18
482,sample_519,0,0,0,0.058836961,1.826090006,-0.052154739,0
483,sample_520,0,0,0,0.048197118,1.974737301,-0.00996163,0
484,sample_521,0,0,0,0.087043161,1.940291615,-0.066559921,0
485,sample_522,0,0,0,0.120102757,1.906501589,-0.052264968,0
486,sample_523,0,0,0,0.026557334,2.765817882,-0.103921829,0
487,sample_524,0,0,0,0.068756372,2.793726434,-0.08862668,0
488,sample_525,0,1,0,-0.043302784,5.850381384,-0.268600033,18
489,sample_526,0,1,0,-0.11279758,5.905020028,-0.224681508,18
490,sample_527,0,1,0,-0.096391247,6.021787294,-0.212865175,18
491,sample_528,0,1,0,-0.10730559,6.066409249,-0.268907539,18
492,sample_529,0,0,0,0.082335501,2.339563202,-0.045206126,0
493,sample_530,0,0,0,0.114454949,1.906571201,-0.051402579,0
494,sample_531,0,1,0,-0.118561168,6.426341539,-0.251935543,18
495,sample_532,0,1,0,-0.184049814,6.389831225,-0.196909959,18
496,sample_535,0,0,0,0.035003294,2.336202077,-0.109110219,0
497,sample_536,0,1,0,-0.039868362,5.877238144,-0.260432547,18
498,sample_537,0,1,0,-0.050670138,5.844116842,-0.265978983,18
499,sample_538,0,0,0,0.074458515,2.555957416,-0.071649504,0
500,sample_539,0,0,0,0.058342914,2.492423853,-0.043278249,0
501,sample_540,0,0,0,0.070214066,2.207541723,-0.02730525,0
502,sample_541,0,0,0,0.104483886,1.874558305,-0.082177629,0
503,sample_542,0,0,0,0.080649351,1.637653029,-0.023465695,0
504,sample_543,0,1,0,-0.055642762,4.707170985,-0.175941024,18
505,sample_544,0,0,0,0.096951587,2.461212346,-0.070988043,0
506,sample_545,0,0,0,0.079159527,2.4339346,-0.066420159,0
507,sample_546,0,1,0,-0.081726793,5.322231507,-0.259707162,18
508,sample_547,0,1,0,0.056351494,3.043028242,-0.12706234,0
509,sample_548,0,0,0,0.038827925,2.393783574,-0.116217648,0
510,sample_549,0,0,0,0.090239004,2.393783574,-0.065620955,0
511,sample_550,0,0,0,0.100808755,1.793338174,-0.014422776,0
512,sample_552,0,0,0,0.104589203,1.664276359,-0.018159376,0
513,sample_553,0,0,0,0.078833162,1.652141103,-0.05687669,0
514,sample_554,0,0,0,0.098959632,1.843245807,-0.034666753,0
515,sample_555,0,1,0,0.029065916,3.733232591,-0.109948386,18
516,sample_556,0,1,0,0.066602308,3.698354651,-0.099435307,18
517,sample_560,0,1,0,-0.008866147,4.343693812,-0.16562169,18
518,sample_561,0,1,0,-0.056128572,4.359796031,-0.169666365,18
519,sample_562,0,1,0,-0.022491972,4.486297424,-0.167764069,18
520,sample_563,0,1,0,-0.030552507,3.644817796,-0.174478151,18
521,sample_564,0,1,0,-0.000715841,3.722751729,-0.137028369,18
522,sample_565,0,1,0,-0.074720357,6.580561688,-0.237907334,18
523,sample_566,0,1,0,-0.092890767,6.555799191,-0.213027225,18
524,sample_567,0,0,0,0.119731078,2.09409543,-0.055899509,0
525,sample_568,0,1,0,-0.059536471,5.446953471,-0.212732321,18
526,sample_569,0,1,0,-0.089329912,5.452028756,-0.217831711,18
527,sample_570,0,0,0,0.090598781,2.176944525,-0.090023173,0
528,sample_571,0,0,0,0.023547178,2.083866835,-0.043449447,0
529,sample_572,0,0,0,0.116408612,2.032613736,-0.043449447,0
530,sample_573,0,0,0,0.137285962,1.697797141,-0.0232472,0
531,sample_574,0,0,0,0.08836591,1.846201207,-0.053807746,0
532,sample_575,0,0,0,0.059896063,2.363670218,-0.087717623,0
533,sample_576,0,0,0,0.109971594,1.646834327,-0.026471421,0
534,sample_577,0,1,0,-0.003254706,4.389061033,-0.193019438,18
535,sample_578,0,0,0,0.003909824,2.648426299,-0.078854859,0
536,sample_579,0,0,0,0.089516646,2.300947458,-0.050805686,0
537,sample_580,0,0,0,0.087425834,2.31163249,-0.059394311,0
538,sample_581,0,1,0,0.037929564,3.300032181,-0.072821814,18
539,sample_582,0,1,0,0.006293355,3.833479472,-0.147642257,18
540,sample_583,0,1,0,-0.081210734,6.058752328,-0.21969251,18
541,sample_584,0,1,0,-0.075724978,5.985861849,-0.236593282,18
542,sample_585,0,1,0,-0.060258653,6.319944725,-0.251978021,18
543,sample_586,0,1,0,-0.130112473,6.415140984,-0.257956046,18
544,sample_587,0,1,0,-0.071900956,6.337794024,-0.22806592,18
545,sample_588,0,0,0,0.091332234,1.981522323,-0.046133815,0
546,sample_589,0,0,0,0.076516815,2.376540324,-0.066623133,0
547,sample_590,0,1,0,-0.011937773,5.066767339,-0.233495322,18
548,sample_591,0,1,0,-0.025723367,4.986923,-0.181585954,18
549,sample_592,0,1,0,-0.091149344,5.553177381,-0.151168434,18
550,sample_593,0,1,0,-0.065594511,5.553177381,-0.235147655,18
551,sample_594,0,0,0,0.076449278,1.793338174,-0.069457841,0
552,sample_595,0,1,0,0.009268592,4.392857893,-0.204500563,18
553,sample_596,0,1,0,0.005285116,4.323642594,-0.126774866,18
554,sample_597,0,0,0,0.067004312,2.386354435,-0.019283565,0
555,sample_598,0,0,0,0.109672336,2.377632286,-0.069674127,0
556,sample_599,0,0,0,0.090306232,2.119834351,-0.030178682,0
557,sample_600,0,0,0,0.059518013,1.851171292,-0.051190949,0
558,sample_601,0,0,0,0.062881551,1.809502549,-0.058538737,0
559,sample_606,0,0,0,0.093135729,1.866288947,-0.027009715,0
560,sample_607,0,1,0,0.030310212,3.239105789,-0.090014101,18
561,sample_608,0,1,0,0.053917381,3.272282825,-0.080922843,18
562,sample_609,0,1,0,0.007688833,3.067710399,-0.09159412,0
563,sample_610,0,1,0,-0.09344356,6.028468839,-0.254908014,18
564,sample_611,0,1,0,-0.071384996,6.073560705,-0.20960198,18
565,sample_612,0,0,0,0.024491135,2.618265727,-0.077599901,0
566,sample_613,0,0,0,0.050154125,2.582497549,-0.079995772,0
567,sample_614,0,0,0,0.098098407,2.086242245,-0.054523047,0
568,sample_616,0,1,0,0.041792751,3.406951029,-0.112138293,18
569,sample_617,0,1,0,0.041792751,3.406951029,-0.165303173,18
570,sample_618,0,0,0,0.097773065,1.705027531,-0.034326346,0
571,sample_619,0,1,0,0.004556874,3.251143406,-0.047237286,18
572,sample_620,0,0,0,0.055087339,2.480377666,-0.052429958,0
573,sample_621,0,0,0,0.067813665,2.79086524,-0.10534852,0
574,sample_622,0,0,0,0.045205071,2.762621987,-0.113087811,0
575,sample_623,0,0,0,0.0513425,2.265495211,-0.104254013,0
576,sample_624,0,1,0,0.02317159,4.021513555,-0.104920705,18
577,sample_625,0,1,0,0.015793916,4.085609319,-0.067038238,18
578,sample_626,0,1,0,0.025081751,3.875813177,-0.128647484,18
579,sample_627,0,1,0,-0.016442595,3.272210089,-0.101806555,18
580,sample_628,0,1,0,0.027696482,3.221080548,-0.065543695,18
581,sample_629,0,1,0,0.030549263,4.085609319,-0.150379666,18
582,sample_630,0,0,0,0.075031272,2.162826945,-0.057214127,0
583,sample_631,0,0,0,0.073058604,2.195086986,-0.041007495,0
584,sample_632,0,0,0,0.07030696,2.007033696,-0.058527612,0
585,sample_633,0,0,0,0.083280379,2.029939614,-0.054458768,0
586,sample_634,0,1,0,0.000395362,4.766012117,-0.14485322,18
587,sample_635,0,1,0,-0.024293353,4.887064072,-0.156682259,18
588,sample_636,0,1,0,-0.059808341,4.932438658,-0.197713347,18
589,sample_637,0,0,0,0.047350589,2.84610046,-0.069073086,0
590,sample_638,0,0,0,0.024071973,2.896330005,-0.087666602,0
591,sample_640,0,0,0,0.088125709,1.923562597,-0.000167829,0
592,sample_644,0,0,0,0.074863309,1.963411107,-0.048691229,0
593,sample_645,0,0,0,0.071484545,1.985985018,-0.033661249,0
594,sample_646,0,1,0,-0.02417909,4.097692268,-0.12714937,18
595,sample_647,0,1,0,-0.02785498,4.063878315,-0.093174814,18
596,sample_648,0,0,0,0.063593235,2.797737337,-0.106759704,0
597,sample_649,0,1,0,-0.105872336,7.159522152,-0.19793904,18
598,sample_650,0,1,0,-0.164814909,7.226460897,-0.265195718,18
599,sample_651,0,1,0,-0.145167385,7.159522152,-0.25847005,18
600,sample_652,0,1,0,-0.158011314,6.013896648,-0.29292919,18
601,sample_653,0,1,0,-0.075724978,5.997075769,-0.230959691,18
602,sample_654,0,0,0,0.091557916,1.689095056,-0.040746475,0
603,sample_655,0,1,0,-0.114184659,5.019939068,-0.248897321,18
604,sample_656,0,1,0,-0.037081184,4.876232139,-0.179031443,18
605,sample_657,0,0,0,0.079802892,2.01919017,-0.008290949,0
606,sample_658,0,1,0,0.077713497,3.069146747,-0.091281825,0
607,sample_659,0,1,0,-0.0214462,4.272075838,-0.158317388,18
608,sample_660,0,1,0,0.013346417,4.216758203,-0.126557175,18
609,sample_661,0,0,0,0.024978705,2.81755379,-0.084274567,0
610,sample_662,0,0,0,0.063491064,2.859541272,-0.076364522,0
611,sample_663,0,1,0,-0.020773502,3.91907631,-0.067066945,18
612,sample_664,0,1,0,0.010557605,3.177703236,-0.137240618,18
613,sample_665,0,0,0,0.076663215,2.480093506,-0.073122135,0
614,sample_666,0,0,0,0.059349123,2.398246568,-0.035338174,0
615,sample_667,0,0,1,0.048069027,-0.152001764,3.711139097,21
616,sample_668,0,0,1,-0.027828156,-0.108000296,3.870465176,21
617,sample_669,0,0,1,-0.020773502,-0.111605557,3.859598023,21
618,sample_670,0,0,0,0.074983557,-0.010562074,1.917278374,0
619,sample_671,0,0,0,0.060718697,-0.061480242,2.185057765,0
620,sample_672,0,0,1,-0.053294555,-0.104327807,5.103731529,21
621,sample_673,0,0,1,-0.080865743,-0.118417985,4.971598591,21
622,sample_674,0,0,1,0.014230557,-0.097718869,3.647075668,21
623,sample_675,0,0,1,-0.008685584,-0.117795262,3.613456089,21
624,sample_676,0,0,0,0.079235252,-0.037888023,1.765211703,0
625,sample_677,0,0,0,0.094839113,-0.054968644,2.465835153,0
626,sample_678,0,0,0,0.112093112,-0.048624275,2.360633416,0
627,sample_679,0,0,0,0.055110128,-0.043420195,2.871358707,0
628,sample_680,0,0,0,0.068042693,-0.077787778,2.881983573,0
629,sample_681,0,0,1,-0.112831005,-0.225579296,5.746505589,21
630,sample_682,0,0,1,-0.010851883,-0.147492834,3.75551627,21
631,sample_683,0,0,1,0.016270569,-0.123236342,3.738107912,21
632,sample_684,0,0,1,-0.173369705,-0.272602111,7.177829636,21
633,sample_685,0,0,1,-0.160188932,-0.232186132,7.225205564,21
634,sample_688,0,0,1,-0.1859445,-0.244464323,6.596420942,21
635,sample_689,0,0,0,0.083245077,-0.09960194,2.904222726,0
636,sample_690,0,0,0,0.070248317,-0.096945157,2.818801876,0
637,sample_691,0,0,0,0.082527262,-0.05042099,2.610149545,0
638,sample_692,0,0,0,0.072617688,-0.014701445,1.748953164,0
639,sample_693,0,0,0,0.08314429,-0.01077203,1.876014155,0
640,sample_694,0,0,1,-0.070305162,-0.122717702,5.311449512,21
641,sample_695,0,0,1,-0.070305162,-0.252219126,5.40153017,21
642,sample_696,0,0,0,0.049209897,-0.113253826,2.879298718,0
643,sample_697,0,0,0,0.062801964,-0.041383485,1.825779283,0
644,sample_698,0,0,0,0.081384774,-0.016314111,1.949374999,0
645,sample_699,0,0,0,0.066461407,0.007808237,1.779969549,0
646,sample_700,0,0,0,0.088897065,-0.026424153,1.799995717,0
647,sample_701,0,0,1,0.010667779,-0.10470643,3.841826784,21
648,sample_702,0,0,1,0.000329528,-0.097661985,3.820593074,21
649,sample_703,0,0,0,0.07942374,-0.007785868,2.62734241,0
650,sample_704,0,0,0,0.096190942,-0.079594699,2.484913782,0
651,sample_705,0,0,0,0.073615288,-0.035753248,2.443182505,0
652,sample_706,0,0,0,0.051446834,-0.009226814,1.945408196,0
653,sample_707,0,0,0,0.107114663,-0.027725546,1.71121854,0
654,sample_708,0,0,1,0.035828733,-0.098166788,3.455504295,21
655,sample_709,0,0,0,0.044437897,-0.066195301,2.171150517,0
656,sample_710,0,0,1,-0.018179131,-0.108255067,4.014447392,21
657,sample_711,0,0,1,0.06882081,-0.104549977,3.980943207,21
658,sample_712,0,0,0,0.044142218,-0.050710998,2.696556645,0
659,sample_713,0,0,1,-0.124062556,-0.296988349,7.289686572,21
660,sample_714,0,0,1,-0.14408571,-0.269700946,7.310249328,21
661,sample_715,0,0,1,-0.15743448,-0.249235393,7.282832319,21
662,sample_716,0,0,1,0.027610954,-0.121331015,3.37370076,21
663,sample_717,0,0,0,0.024071973,-0.069856798,2.844796541,0
664,sample_718,0,0,0,0.052523615,-0.059282157,2.810265725,0
665,sample_719,0,0,0,0.095956984,-0.031578486,1.677688006,0
666,sample_720,0,0,0,0.06406974,-0.031735864,2.245169688,0
667,sample_721,0,0,1,-0.02143143,-0.199980161,4.831276599,21
668,sample_722,0,0,0,0.077289244,-0.012533399,1.992122664,0
669,sample_723,0,0,0,0.09359938,-0.012533399,2.038649544,0
670,sample_724,0,0,0,0.121010929,-0.017634776,1.941952121,0
671,sample_725,0,0,0,0.05345682,-0.015023936,1.663690045,0
672,sample_726,0,0,1,0.017097106,-0.098135051,3.651719334,21
673,sample_727,0,0,0,0.049890524,-0.025722206,2.204184398,0
674,sample_728,0,0,1,-0.015436994,-0.119956159,4.093884965,21
675,sample_729,0,0,1,-0.030349917,-0.100903141,4.082398857,21
676,sample_730,0,0,0,0.09265249,-0.022435377,1.627530011,0
677,sample_731,0,0,0,0.076870907,-0.03535194,1.824254513,0
678,sample_732,0,0,0,0.099333736,-0.01077203,1.79288549,0
679,sample_733,0,0,0,0.088489713,-0.028739733,1.946145277,0
680,sample_734,0,0,0,0.067676833,-0.070871656,2.421675427,0
681,sample_735,0,0,1,-0.062579158,-0.208832632,6.355619085,21
682,sample_736,0,0,1,-0.03967644,-0.238093555,6.302699264,21
683,sample_737,0,0,1,0.010216517,-0.144040013,3.893516896,21
684,sample_738,0,0,1,-0.024358081,-0.087498412,3.861561186,21
685,sample_739,0,0,1,0.085857355,-0.119109759,3.228181122,21
686,sample_740,0,0,0,0.134715929,-0.038613098,1.823098979,0
687,sample_741,0,0,1,-0.134588708,-0.208009623,6.979351791,21
688,sample_742,0,0,1,-0.159838063,-0.201557817,6.849702806,21
689,sample_743,0,0,1,-0.153525724,-0.259624068,6.875632603,21
690,sample_744,0,0,0,0.017652226,-0.041670734,2.357301439,0
691,sample_745,0,0,1,-0.076556484,-0.193857856,5.468708391,21
692,sample_746,0,0,1,-0.071543375,-0.245096568,5.520190467,21
693,sample_747,0,0,0,0.094414965,-0.082733297,2.359015125,0
694,sample_748,0,0,0,0.131216785,-0.037189461,1.695913594,0
695,sample_749,0,0,0,0.061671215,-0.006879846,1.76029242,0
696,sample_750,0,0,1,0.02090045,-0.050840787,3.161964602,0
697,sample_751,0,0,1,0.015237973,-0.123185601,3.150334454,0
698,sample_752,0,0,0,0.086440345,-0.052376269,1.711099399,0
699,sample_753,0,0,1,0.01367233,-0.101635495,3.335684222,21
700,sample_754,0,0,0,0.047717137,-0.054000649,2.768507961,0
701,sample_755,0,0,0,0.045205071,-0.066838491,2.763348434,0
702,sample_756,0,0,0,0.085108414,-0.036920574,2.227632698,0
703,sample_757,0,0,1,0.065759063,-0.094950313,3.126451162,21
704,sample_758,0,0,1,0.014519743,-0.039669371,3.164454612,21
705,sample_759,0,0,0,0.07886443,-0.06474238,2.04754452,0
706,sample_760,0,0,0,0.050491897,-0.081735705,2.34319467,0
707,sample_761,0,0,0,0.035956008,-0.024702806,2.267636032,0
708,sample_762,0,0,0,0.132257513,-0.053466911,1.957616508,0
709,sample_763,0,0,0,0.105796864,-0.005882383,1.782762206,0
710,sample_764,0,0,0,0.037262849,-0.05582113,2.596190223,0
711,sample_765,0,0,0,0.00895153,-0.072700953,2.569538802,0
712,sample_766,0,0,0,0.057038256,-0.026308503,2.208705104,0
713,sample_767,0,0,0,0.081235248,-0.035824053,1.743194514,0
714,sample_768,0,0,1,0.012126408,-0.087742742,3.411393588,21
715,sample_771,0,0,1,-0.101579795,-0.21943404,6.135400138,21
716,sample_772,0,0,1,-0.034699796,-0.179558733,6.146847194,21
717,sample_773,0,0,0,0.116954106,-0.039362014,1.80561953,0
718,sample_774,0,0,1,-0.042836208,-0.154364941,5.436972864,21
719,sample_775,0,0,1,-0.067430859,-0.149337331,5.482436273,21
720,sample_776,0,0,0,0.081445899,-0.054377444,2.165127856,0
721,sample_777,0,0,0,0.090889833,-0.021046914,1.837404957,0
722,sample_778,0,0,0,0.033922828,-0.127134798,2.945659722,0
723,sample_779,0,0,0,0.033922828,-0.061915191,2.9811548,0
724,sample_780,0,0,0,0.032339785,0.003098167,2.714136626,0
725,sample_781,0,0,0,0.071162518,-0.008001894,1.862171263,0
726,sample_782,0,0,1,0.047319706,-0.096740789,3.160427046,21
727,sample_783,0,0,1,0.050205553,-0.07314392,3.154499809,21
728,sample_784,0,0,0,0.064521192,-0.018801567,2.551350139,0
729,sample_785,0,0,1,-0.011760143,-0.166490355,4.632478536,21
730,sample_786,0,0,1,-0.003311158,-0.175126016,4.580418476,21
731,sample_787,0,0,0,0.086322547,0.002566366,1.622279578,0
732,sample_788,0,0,0,0.062778172,-0.065968811,2.263073089,0
733,sample_789,0,0,1,-0.052355314,-0.084780686,3.921763851,21
734,sample_790,0,0,1,-0.005714644,-0.150786913,3.892288415,21
735,sample_791,0,0,1,-0.082963505,-0.211984214,6.16489733,21
736,sample_792,0,0,1,-0.054644744,-0.200406436,6.188162867,21
737,sample_793,0,0,0,0.097823889,-0.04490643,1.992366335,0
738,sample_794,0,0,0,0.100163975,-0.025438497,1.879690683,0
739,sample_795,0,0,0,-0.034176321,-0.091946681,2.868594545,0
740,sample_796,0,0,0,0.098720464,-0.05732257,2.82310181,0
741,sample_797,0,0,1,-0.147848354,-0.301274483,7.404431691,21
742,sample_798,0,0,1,-0.120806146,-0.204535573,7.362775242,21
743,sample_799,0,0,0,0.051484592,-0.062987796,2.396489328,0
744,sample_800,0,0,0,0.134522449,-0.03717177,1.619167845,0
745,sample_801,0,0,1,-0.146209223,-0.258478914,7.094391226,21
746,sample_802,0,0,1,-0.114066342,-0.232196469,7.087789407,21
747,sample_803,0,0,1,-0.126923494,-0.245337691,7.048178492,21
748,sample_804,0,0,0,0.033696024,-0.008674454,2.951956748,0
749,sample_805,0,0,1,-0.098692812,-0.119131659,5.230156563,21
750,sample_806,0,0,1,-0.084405734,-0.143469562,5.093216971,21
751,sample_807,0,0,0,0.084229976,-0.017666968,2.093691351,0
752,sample_808,0,0,0,0.086162602,-0.074951423,2.081783103,0
753,sample_809,0,0,1,-0.098580038,-0.248054106,6.836562014,21
754,sample_810,0,0,0,0.096381974,-0.022551477,1.951541376,0
755,sample_811,0,0,0,0.087550081,-0.05338786,2.670392832,0
756,sample_812,0,0,0,0.05602736,-0.045952661,2.66541249,0
757,sample_813,0,0,0,0.070545993,-0.045646528,2.345779382,0
758,sample_814,0,0,0,-0.015935586,-0.070639536,2.943523756,0
759,sample_815,0,0,0,0.075222859,-0.021029023,1.94477126,0
760,sample_816,0,0,1,0.025741794,-0.081914746,4.048880376,21
761,sample_817,0,0,1,-0.024833122,-0.052376269,3.941294823,21
762,sample_818,0,0,0,0.08631736,-0.027385422,1.938515182,0
763,sample_819,0,0,1,-0.145167385,-0.304147916,7.260826563,21
764,sample_820,0,0,1,-0.12551986,-0.284066292,7.032153857,21
765,sample_821,0,0,0,0.105416364,-0.025979717,1.924965696,0
766,sample_822,0,0,0,0.071741359,-0.025979717,1.968648866,0
767,sample_823,0,0,0,0.095570618,-0.087086188,2.805670443,0
768,sample_824,0,0,1,0.052556649,-0.047500898,3.179744682,0
769,sample_825,0,0,0,0.098246256,-0.010281963,1.77056459,0
770,sample_826,0,0,0,0.075647746,-0.04631623,1.765373568,0
771,sample_827,0,0,1,-0.048985343,-0.165677548,5.341949353,21
772,sample_828,0,0,1,-0.073126462,-0.175547349,5.341949353,21
773,sample_829,0,0,1,0.006804371,-0.112022312,3.62932735,21
774,sample_830,0,0,1,0.003510042,-0.085085389,3.659775321,21
775,sample_831,0,0,1,-0.004580694,-0.024796654,3.153241991,0
776,sample_832,0,0,1,0.034635143,-0.136566112,4.059270985,21
777,sample_833,0,0,1,0.001552137,-0.155351641,4.08947059,21
778,sample_834,0,0,1,0.023731688,-0.111610431,3.089276178,0
779,sample_835,0,0,1,0.035056641,-0.105822845,3.112536474,0
780,sample_836,0,0,0,0.105408635,-0.028621078,2.26098836,0
781,sample_837,0,0,0,0.096410889,0.012532937,1.767089104,0
782,sample_838,0,0,0,0.064915715,-0.02380976,1.805581524,0
783,sample_839,0,0,0,0.053112797,-0.025199114,1.80894676,0
784,sample_840,0,0,1,0.001509166,-0.10753853,3.476468477,21
785,sample_841,0,0,1,0.036303021,-0.078504795,3.513376351,21
786,sample_842,0,0,1,0.001063018,-0.0621327,3.533116178,21
787,sample_843,0,0,1,0.000215713,-0.105288082,3.62932735,21
788,sample_844,0,0,1,-0.119835952,-0.156162971,6.279179343,21
789,sample_845,0,0,1,-0.091207555,-0.302467585,6.226259521,21
790,sample_846,0,0,1,-0.03967644,-0.150310786,6.238019482,21
791,sample_847,0,0,0,0.068009097,-0.020028219,1.88236707,0
792,sample_848,0,0,0,0.075096297,-0.023496795,2.389876234,0
793,sample_849,0,0,0,0.016919407,-0.08612231,2.601089297,0
794,sample_850,0,0,0,0.08850399,-0.044661466,2.662350719,0
795,sample_851,0,0,1,-0.02974303,-0.156160658,5.457789553,21
796,sample_852,0,0,0,0.099102132,-0.032438144,1.613125102,0
797,sample_853,0,0,1,-0.124291321,-0.236697596,6.371673964,21
798,sample_854,0,0,1,-0.11847017,-0.212898531,6.437432242,21
799,sample_855,0,0,0,0.056919451,-0.041520839,2.475607344,0
800,sample_856,0,0,0,0.045799414,-0.084710603,2.443632155,0
801,sample_857,0,0,0,0.080834944,-0.013632055,1.617825213,0
